char_giving,treat,amount_pre,amount_lastpre,amount_maxpre,H_number_yearbefore,H_ngifts,H_littleask,H_bigask,H_nyears,H_frequency,H_medinc,H_medinc_mdum,H_Avg_years_ed,H_Avg_years_ed_mdum
0,1,200,50,50,0,4,1,0,8,.5,56671,0,15.302911,0
0,1,200,50,50,0,4,1,0,9,.44444445,138206,0,16.656965,0
0,1,200,50,50,0,4,1,0,10,.40000001,145425,0,17.079222,0
0,1,200,50,50,0,4,1,0,11,.36363637,35911,0,14.456464,0
0,1,200,50,50,0,5,1,0,6,.83333331,63620,0,14.780955,0
0,1,200,50,50,1,4,1,0,4,1,44960,0,15.485992,0
0,1,200,50,50,1,4,1,0,5,.80000001,62932,0,14.799228,0
0,1,200,50,50,1,4,1,0,5,.80000001,67719,0,14.968991,0
0,1,200,50,50,1,4,1,0,5,.80000001,72983,0,15.530136,0
0,1,200,50,50,1,4,1,0,5,.80000001,84191,0,15.850155,0
0,1,200,50,50,1,4,1,0,6,.66666669,38319,0,13.618937,0
0,1,200,50,50,1,4,1,0,6,.66666669,49284,0,13.512704,0
0,1,200,50,50,1,4,1,0,6,.66666669,104286,0,16.400377,0
0,1,200,50,50,1,4,1,0,8,.5,29651,0,12.36142,0
0,1,200,50,50,1,4,1,0,8,.5,138206,0,16.656965,0
0,1,200,50,50,1,4,1,0,9,.44444445,87397,0,15.752285,0
0,1,200,50,50,1,5,1,0,6,.83333331,31576,0,13.498794,0
0,1,200,50,50,1,5,1,0,8,.625,95313,0,15.568371,0
0,1,200,50,50,2,4,1,0,3,1.3333334,31445,0,13.345223,0
0,1,200,50,50,2,4,1,0,4,1,0,1,0,1
0,1,200,50,50,2,7,1,0,6,1.1666666,35549,0,14.389301,0
0,1,200,50,100,0,3,1,0,5,.60000002,60281,0,15.685807,0
0,1,200,50,100,0,3,1,0,5,.60000002,115498,0,16.927731,0
0,1,200,50,100,0,3,1,0,6,.5,38151,0,12.558402,0
0,1,200,50,100,1,3,1,0,4,.75,66005,0,14.961781,0
0,1,200,50,100,3,3,1,0,1,3,0,1,0,1
0,1,200,100,100,0,2,0,1,3,.66666669,70691,0,16.175314,0
0,1,200,100,100,0,2,0,1,3,.66666669,86823,0,16.051315,0
0,1,200,100,100,0,2,0,1,4,.5,40368,0,15.105736,0
0,1,200,100,100,0,2,0,1,4,.5,47804,0,12.991473,0
0,1,200,100,100,0,2,0,1,4,.5,65810,0,16.784872,0
0,1,200,100,100,0,2,0,1,4,.5,68129,0,15.322217,0
0,1,200,100,100,0,2,0,1,4,.5,105393,0,15.572164,0
0,1,200,100,100,0,2,0,1,5,.40000001,51578,0,13.837403,0
0,1,200,100,100,0,2,0,1,5,.40000001,105393,0,15.572164,0
0,1,200,100,100,0,2,0,1,6,.33333334,75472,0,16.986099,0
0,1,200,100,100,0,2,0,1,7,.2857143,30782,0,13.704861,0
0,1,200,100,100,0,2,0,1,7,.2857143,44960,0,15.485992,0
0,1,200,100,100,0,2,0,1,8,.25,34560,0,14.059571,0
0,1,200,100,100,0,2,0,1,8,.25,61609,0,15.306643,0
0,1,200,100,100,0,2,0,1,9,.22222222,14740,0,16.822098,0
0,1,200,100,100,0,2,0,1,9,.22222222,39839,0,17.360279,0
0,1,200,100,100,0,2,0,1,11,.18181819,78285,0,14.550475,0
0,1,200,100,100,0,3,0,1,4,.75,41956,0,14.558075,0
0,1,200,100,100,0,3,0,1,6,.5,33683,0,11.562054,0
0,1,200,100,100,0,3,0,1,7,.42857143,21077,0,14.181065,0
0,1,200,100,100,0,3,0,1,9,.33333334,43698,0,13.893748,0
0,1,200,100,100,1,2,0,1,2,1,34824,0,12.314226,0
0,1,200,100,100,1,2,0,1,2,1,41721,0,12.918423,0
0,1,200,100,100,1,2,0,1,2,1,46074,0,14.272981,0
0,1,200,100,100,1,2,0,1,2,1,47970,0,15.382994,0
0,1,200,100,100,1,2,0,1,2,1,84856,0,15.948172,0
0,1,200,100,100,1,2,0,1,3,.66666669,39305,0,14.198147,0
0,1,200,100,100,1,2,0,1,4,.5,0,1,0,1
0,1,200,100,100,1,2,0,1,10,.2,78285,0,14.550475,0
0,1,200,100,100,1,3,0,1,3,1,42345,0,12.875161,0
0,1,200,100,100,1,3,0,1,7,.42857143,54495,0,12.683268,0
0,1,200,100,100,2,2,0,1,1,2,55995,0,13.682472,0
0,1,200,100,100,2,2,0,1,1,2,122234,0,16.854418,0
0,1,200,100,100,2,2,0,1,2,1,61769,0,14.746119,0
0,1,200,100,100,2,2,0,1,2,1,73583,0,15.886628,0
0,1,200,100,100,2,2,0,1,2,1,111492,0,16.953871,0
0,1,200,100,100,2,2,0,1,2,1,116941,0,16.965492,0
0,1,200,100,100,3,3,0,1,2,1.5,94049,0,16.491081,0
0,1,200,200,200,0,1,0,1,2,.5,41262,0,13.480389,0
0,1,200,200,200,0,1,0,1,2,.5,45738,0,12.683278,0
0,1,200,200,200,0,1,0,1,2,.5,67348,0,14.035842,0
0,1,200,200,200,0,1,0,1,2,.5,110431,0,16.771631,0
0,1,200,200,200,0,1,0,1,3,.33333334,40990,0,12.685013,0
0,1,200,200,200,0,1,0,1,3,.33333334,70758,0,15.341828,0
0,1,200,200,200,0,1,0,1,4,.25,40907,0,13.56361,0
0,1,200,200,200,0,1,0,1,4,.25,55413,0,13.61664,0
0,1,200,200,200,0,1,0,1,4,.25,60257,0,16.733082,0
0,1,200,200,200,0,1,0,1,4,.25,66342,0,16.396664,0
0,1,200,200,200,0,1,0,1,4,.25,89572,0,15.928928,0
0,1,200,200,200,1,1,0,1,1,1,56635,0,13.427456,0
0,1,201,25,26,2,8,1,0,5,1.6,54481,0,14.109203,0
0,1,201,40,40,3,9,1,0,27,.33333334,54269,0,14.182343,0
0,1,201,40,43,1,6,1,0,4,1.5,0,1,0,1
0,1,204,20,125,0,4,1,0,16,.25,29637,0,12.928406,0
0,1,204,20,125,0,4,1,0,17,.23529412,29637,0,12.928406,0
0,1,204,25,50,3,6,1,0,16,.375,70750,0,17.004515,0
0,1,204,38,50,1,6,1,0,6,1,63925,0,14.981013,0
0,1,204.9599990844727,25,39.959999,0,8,1,0,17,.47058824,60662,0,14.468248,0
0,1,205,10,15,0,33,1,0,25,1.3200001,50014,0,15.165531,0
0,1,205,10,15,3,20,1,0,9,2.2222223,28910,0,10.66441,0
0,1,205,15,15,1,18,1,0,19,.94736844,51275,0,14.185985,0
0,1,205,15,20,1,13,1,0,12,1.0833334,29498,0,12.444119,0
0,1,205,15,20,1,13,1,0,12,1.0833334,33105,0,14.111502,0
0,1,205,15,25,0,9,1,0,10,.89999998,0,1,0,1
0,1,205,15,100,0,5,1,0,11,.45454547,22043,0,10.894988,0
0,1,205,15,100,1,5,1,0,10,.5,22043,0,10.894988,0
0,1,205,18,25,0,11,1,0,14,.78571427,50519,0,15.395897,0
0,1,205,20,20,1,11,1,0,11,1,66801,0,14.317869,0
0,1,205,20,25,0,10,1,0,12,.83333331,35749,0,12.243932,0
0,1,205,20,25,1,10,1,0,13,.76923078,26389,0,14.055248,0
0,1,205,25,25,1,9,1,0,17,.52941179,39839,0,17.360279,0
0,1,205,25,25,2,10,1,0,14,.71428573,45795,0,15.243686,0
0,1,205,28,28,1,9,1,0,11,.81818181,118631,0,17.655796,0
0,1,205,30,30,1,8,1,0,8,1,31344,0,12.09992,0
0,1,205,30,75,0,4,1,0,11,.36363637,88555,0,15.611318,0
0,1,205,50,50,1,6,1,0,7,.85714287,43389,0,14.465779,0
0,1,205.5,25,29,0,10,1,0,8,1.25,31532,0,10.753526,0
0,1,206,25,50,1,7,1,0,9,.77777779,37361,0,14.13127,0
0,1,206,36,36,1,7,1,0,9,.77777779,82314,0,17.095745,0
0,1,207,25,58,0,6,1,0,17,.35294119,30304,0,13.701729,0
0,1,208,25,25,1,9,1,0,8,1.125,47611,0,14.476027,0
0,1,208,30,50,0,6,1,0,16,.375,63197,0,14.884004,0
0,1,208,45,45,1,6,1,0,6,1,57284,0,14.520445,0
0,1,208,65,100,0,3,1,0,5,.60000002,45202,0,15.604399,0
0,1,210,10,10,0,24,1,0,24,1,51350,0,15.228864,0
0,1,210,10,10,1,21,1,0,22,.95454544,40418,0,13.23294,0
0,1,210,10,10,4,21,1,0,9,2.3333333,28651,0,11.230946,0
0,1,210,10,20,0,19,1,0,4,4.75,40413,0,14.217823,0
0,1,210,10,20,0,19,1,0,5,3.8,22565,0,11.695805,0
0,1,210,10,50,0,8,1,0,8,1,47746,0,15.869208,0
0,1,210,20,20,1,15,1,0,20,.75,31106,0,13.807026,0
0,1,210,25,25,0,9,1,0,10,.89999998,52002,0,14.638472,0
0,1,210,25,25,0,9,1,0,15,.60000002,68760,0,15.482913,0
0,1,210,25,25,1,11,1,0,4,2.75,29066,0,11.110772,0
0,1,210,25,35,0,8,1,0,15,.53333336,173368,0,17.498955,0
0,1,210,25,35,0,8,1,0,16,.5,173368,0,17.498955,0
0,1,210,25,50,0,8,1,0,16,.5,37155,0,13.008101,0
0,1,210,30,30,1,7,1,0,7,1,37959,0,16.748137,0
0,1,210,30,40,1,7,1,0,24,.29166666,35887,0,13.885393,0
0,1,210,35,50,0,5,1,0,6,.83333331,56945,0,14.88214,0
0,1,210,35,75,0,4,1,0,8,.5,53750,0,16.045847,0
0,1,210,40,40,0,6,1,0,11,.54545456,40157,0,12.917342,0
0,1,210,40,40,1,9,1,0,5,1.8,45636,0,14.114835,0
0,1,210,50,50,0,5,1,0,10,.5,54812,0,14.322437,0
0,1,210,50,50,0,6,1,0,15,.40000001,46885,0,14.714838,0
0,1,210,50,50,1,5,1,0,6,.83333331,70758,0,15.341828,0
0,1,210,100,100,0,3,0,1,6,.5,74623,0,15.223344,0
0,1,210,100,100,2,3,0,1,3,1,61519,0,15.167377,0
0,1,213,30,49,0,6,1,0,6,1,28541,0,12.647511,0
0,1,214,15,39,0,9,1,0,17,.52941179,60494,0,15.460802,0
0,1,214,15,39,0,9,1,0,18,.5,60494,0,15.460802,0
0,1,214,35,35,1,11,1,0,6,1.8333334,19649,0,11.787956,0
0,1,214,50,50,1,5,1,0,17,.29411766,59992,0,14.425038,0
0,1,215,10,15,3,19,1,0,9,2.1111112,68636,0,15.708354,0
0,1,215,10,25,2,13,1,0,16,.8125,44692,0,13.860112,0
0,1,215,15,50,0,10,1,0,12,.83333331,52748,0,13.885592,0
0,1,215,15,100,0,9,1,0,16,.5625,0,1,0,1
0,1,215,20,25,0,10,1,0,9,1.1111112,65322,0,13.811088,0
0,1,215,25,25,1,9,1,0,7,1.2857143,122877,0,16.924067,0
0,1,215,25,25,1,10,1,0,11,.90909094,50510,0,13.593089,0
0,1,215,25,25,1,12,1,0,22,.54545456,47606,0,14.353203,0
0,1,215,25,25,1,15,1,0,21,.71428573,51578,0,13.837403,0
0,1,215,25,30,0,8,1,0,13,.61538464,56304,0,14.043673,0
0,1,215,25,100,1,6,1,0,8,.75,72965,0,15.333662,0
0,1,215,30,30,0,10,1,0,17,.58823532,100571,0,17.084566,0
0,1,215,45,45,0,7,1,0,8,.875,66979,0,14.394115,0
0,1,215,50,50,0,8,1,0,8,1,41450,0,14.836852,0
0,1,215,50,50,1,6,1,0,11,.54545456,42970,0,13.967816,0
0,1,215,50,50,1,6,1,0,11,.54545456,49410,0,15.296339,0
0,1,215,100,100,2,6,0,1,9,.66666669,52286,0,15.274193,0
0,1,215.0799999237061,10,20,0,19,1,0,15,1.2666667,35491,0,13.237668,0
0,1,218,10,20,0,29,1,0,31,.93548387,42067,0,14.885718,0
0,1,218,50,50,0,5,1,0,7,.71428573,66636,0,15.536816,0
0,1,218,53,53,1,6,1,0,11,.54545456,23306,0,10.969756,0
0,1,220,10,50,0,7,1,0,5,1.4,83095,0,15.535172,0
0,1,220,15,20,0,14,1,0,16,.875,36690,0,13.431295,0
0,1,220,20,20,1,11,1,0,5,2.2,48750,0,12.890244,0
0,1,220,20,25,0,9,1,0,7,1.2857143,69889,0,17.13802,0
0,1,220,25,25,0,9,1,0,15,.60000002,39058,0,14.237738,0
0,1,220,25,25,0,11,1,0,15,.73333335,54524,0,14.580256,0
0,1,220,25,40,0,8,1,0,5,1.6,49686,0,12.673835,0
0,1,220,25,50,0,8,1,0,12,.66666669,67946,0,14.947356,0
0,1,220,30,30,1,8,1,0,5,1.6,37967,0,13.430921,0
0,1,220,39,39,1,7,1,0,9,.77777779,52662,0,15.374802,0
0,1,220,40,40,1,7,1,0,8,.875,70569,0,15.8411,0
0,1,220,40,90,0,3,1,0,6,.5,44621,0,11.900601,0
0,1,220,50,50,0,5,1,0,3,1.6666666,31159,0,12.297878,0
0,1,220,50,50,0,5,1,0,12,.41666666,30702,0,15.575768,0
0,1,220,50,50,1,5,1,0,6,.83333331,52561,0,15.009392,0
0,1,220,60,60,2,4,1,0,2,2,42458,0,15.085775,0
0,1,220,80,80,1,4,1,0,4,1,0,1,0,1
0,1,220,220,220,0,1,0,1,2,.5,76414,0,14.934929,0
0,1,221,10,20,0,22,1,0,9,2.4444444,21783,0,12.606252,0
0,1,221,20,20,0,12,1,0,8,1.5,61558,0,13.706662,0
0,1,221,26,35,0,10,1,0,9,1.1111112,34101,0,12.306348,0
0,1,221.5999984741211,38.799999,40,1,7,1,0,9,.77777779,93118,0,15.949883,0
0,1,223.1199998855591,10,12,1,32,1,0,28,1.1428572,89354,0,15.296804,0
0,1,224,20,39,1,10,1,0,18,.55555558,42397,0,15.555912,0
0,1,224,35,39,0,7,1,0,17,.41176471,38537,0,14.021588,0
0,1,225,10,20,1,21,1,0,17,1.2352941,62467,0,16.709579,0
0,1,225,15,15,0,15,1,0,17,.88235295,43890,0,14.836961,0
0,1,225,15,15,0,15,1,0,29,.51724136,55647,0,16.528067,0
0,1,225,15,15,0,17,1,0,24,.70833331,84342,0,16.82482,0
0,1,225,25,25,0,9,1,0,11,.81818181,46657,0,15.939281,0
0,1,225,25,25,0,9,1,0,12,.75,52557,0,14.528547,0
0,1,225,25,25,0,9,1,0,13,.69230771,43308,0,14.284657,0
0,1,225,25,25,1,9,1,0,13,.69230771,42067,0,14.885718,0
0,1,225,25,25,1,10,1,0,12,.83333331,58475,0,16.436543,0
0,1,225,25,25,2,9,1,0,9,1,41615,0,13.355335,0
0,1,225,25,35,1,11,1,0,34,.32352942,0,1,0,1
0,1,225,25,50,0,5,1,0,6,.83333331,65075,0,14.468201,0
0,1,225,25,50,1,5,1,0,8,.625,65111,0,15.069286,0
0,1,225,25,50,1,7,1,0,9,.77777779,87248,0,15.957067,0
0,1,225,25,50,1,7,1,0,11,.63636363,76918,0,14.505475,0
0,1,225,25,100,0,6,1,0,10,.60000002,38667,0,13.410225,0
0,1,225,25,200,0,2,1,0,11,.18181819,35375,0,12.031221,0
0,1,225,40,50,0,5,1,0,6,.83333331,41450,0,14.836852,0
0,1,225,40,100,0,4,1,0,9,.44444445,67150,0,14.695048,0
0,1,225,43,43,0,10,1,0,19,.52631581,56731,0,18.211327,0
0,1,225,50,50,0,5,1,0,12,.41666666,38828,0,12.176278,0
0,1,225,50,50,0,5,1,0,12,.41666666,101585,0,16.819063,0
0,1,225,50,50,1,5,1,0,11,.45454547,101585,0,16.819063,0
0,1,225,50,50,1,8,1,0,16,.5,66627,0,14.658647,0
0,1,225,50,50,2,7,1,0,8,.875,40344,0,14.40403,0
0,1,225,50,75,0,4,1,0,11,.36363637,30579,0,13.096916,0
0,1,225,50,75,1,4,1,0,5,.80000001,118440,0,16.42589,0
0,1,225,50,75,1,4,1,0,10,.40000001,30579,0,13.096916,0
0,1,225,50,75,3,4,1,0,3,1.3333334,41966,0,14.981334,0
0,1,225,50,100,0,3,1,0,13,.23076923,57823,0,14.08412,0
0,1,225,65,65,1,6,1,0,17,.35294119,46605,0,13.848148,0
0,1,225,75,150,0,2,1,0,2,1,50403,0,13.834045,0
0,1,225,100,100,0,3,0,1,8,.375,36588,0,12.941688,0
0,1,225,100,100,0,3,0,1,9,.33333334,36588,0,12.941688,0
0,1,225,100,100,0,3,0,1,10,.30000001,31554,0,16.122738,0
0,1,225,100,100,0,3,0,1,14,.21428572,38018,0,14.104648,0
0,1,225,100,100,0,3,0,1,15,.2,38018,0,14.104648,0
0,1,225,100,100,0,4,0,1,5,.80000001,81746,0,14.982265,0
0,1,225,100,100,1,3,0,1,7,.42857143,100358,0,17.004442,0
0,1,225,100,100,1,3,0,1,9,.33333334,31554,0,16.122738,0
0,1,225,100,100,1,3,0,1,13,.23076923,45089,0,14.032922,0
0,1,225,125,125,1,2,0,1,3,.66666669,41524,0,13.063927,0
0,1,225,150,150,0,3,0,1,4,.75,13458,0,12.212478,0
0,1,225,150,150,2,3,0,1,3,1,13458,0,12.212478,0
0,1,228,50,50,1,7,1,0,7,1,56877,0,14.902349,0
0,1,228,98,98,1,3,1,0,3,1,42110,0,16.858141,0
0,1,229,15,30,2,13,1,0,20,.64999998,51888,0,14.148941,0
0,1,229,93,93,0,3,1,0,6,.5,37810,0,14.143701,0
0,1,230,10,25,0,19,1,0,9,2.1111112,65106,0,15.225332,0
0,1,230,10,25,1,19,1,0,8,2.375,65106,0,15.225332,0
0,1,230,10,35,1,11,1,0,17,.64705884,51418,0,15.586517,0
0,1,230,15,25,0,13,1,0,24,.54166669,75240,0,15.085268,0
0,1,230,20,20,1,16,1,0,21,.76190478,31106,0,13.807026,0
0,1,230,20,30,0,12,1,0,11,1.0909091,37757,0,14.199421,0
0,1,230,25,25,1,11,1,0,23,.47826087,82865,0,15.989731,0
0,1,230,25,35,0,10,1,0,11,.90909094,66663,0,15.908336,0
0,1,230,30,30,2,8,1,0,9,.8888889,66841,0,14.583031,0
0,1,230,30,30,2,10,1,0,7,1.4285715,36987,0,12.513846,0
0,1,230,30,50,1,7,1,0,7,1,34132,0,13.453856,0
0,1,230,35,35,1,8,1,0,8,1,72127,0,15.089124,0
0,1,230,35,50,0,6,1,0,12,.5,28039,0,15.062598,0
0,1,230,50,50,0,5,1,0,13,.38461539,61289,0,13.438073,0
0,1,230,50,50,1,8,1,0,16,.5,33765,0,12.602015,0
0,1,230,50,50,1,14,1,0,9,1.5555556,0,1,0,1
0,1,230,50,65,0,4,1,0,4,1,71166,0,15.894289,0
0,1,230,50,73,0,5,1,0,16,.3125,42369,0,14.079104,0
0,1,230,100,100,2,4,0,1,26,.15384616,55252,0,15.851593,0
0,1,230,180,180,0,2,0,1,9,.22222222,63756,0,16.485804,0
0,1,231,36,36,1,23,1,0,10,2.3,48939,0,15.815855,0
0,1,231,38,38,0,8,1,0,10,.80000001,37074,0,12.782028,0
0,1,232,43,43,1,6,1,0,10,.60000002,27981,0,13.725889,0
0,1,233,40,50,1,6,1,0,5,1.2,33629,0,13.94032,0
0,1,234,18,18,1,13,1,0,12,1.0833334,54964,0,16.247337,0
0,1,235,10,20,2,21,1,0,9,2.3333333,63581,0,14.884989,0
0,1,235,15,20,0,14,1,0,8,1.75,40932,0,14.863282,0
0,1,235,15,20,1,15,1,0,17,.88235295,36690,0,13.431295,0
0,1,235,25,25,1,12,1,0,5,2.4000001,29066,0,11.110772,0
0,1,235,25,35,1,9,1,0,10,.89999998,50781,0,13.102138,0
0,1,235,50,50,1,5,1,0,5,1,54336,0,14.403575,0
0,1,236,50,50,1,9,1,0,23,.39130434,68662,0,15.756908,0
0,1,238,20,43,2,11,1,0,6,1.8333334,57657,0,14.760056,0
0,1,238,68,68,0,5,1,0,6,.83333331,51309,0,13.830118,0
0,1,239,14,75,0,5,1,0,9,.55555558,47806,0,15.441706,0
0,1,239,25,50,1,8,1,0,17,.47058824,140222,0,17.319347,0
0,1,239,100,100,0,3,0,1,16,.1875,49066,0,15.986923,0
0,1,239,100,100,0,3,0,1,17,.17647059,49066,0,15.986923,0
0,1,240,10,10,0,24,1,0,4,6,41851,0,14.920923,0
0,1,240,10,10,0,27,1,0,22,1.2272727,41144,0,13.490358,0
0,1,240,10,10,0,27,1,0,23,1.173913,41144,0,13.490358,0
0,1,240,10,25,1,12,1,0,16,.75,86244,0,16.494764,0
0,1,240,10,30,0,10,1,0,14,.71428573,62404,0,14.707446,0
0,1,240,20,20,1,21,1,0,11,1.9090909,57657,0,14.760056,0
0,1,240,25,40,1,9,1,0,9,1,45556,0,14.107561,0
0,1,240,25,50,1,9,1,0,13,.69230771,35009,0,13.093346,0
0,1,240,30,30,0,8,1,0,5,1.6,32886,0,13.286706,0
0,1,240,30,30,0,12,1,0,20,.60000002,39493,0,13.729681,0
0,1,240,30,30,1,12,1,0,19,.63157892,39493,0,13.729681,0
0,1,240,40,40,0,8,1,0,17,.47058824,41144,0,13.783588,0
0,1,240,40,40,4,6,1,0,2,3,54812,0,14.322437,0
0,1,240,40,100,1,4,1,0,6,.66666669,60733,0,14.687053,0
0,1,240,50,50,1,6,1,0,7,.85714287,67332,0,15.057166,0
0,1,240,50,75,0,5,1,0,9,.55555558,36975,0,13.57232,0
0,1,240,100,100,0,4,0,1,9,.44444445,0,1,0,1
0,1,240,100,100,0,4,0,1,12,.33333334,25953,0,14.77637,0
0,1,240,100,100,0,5,0,1,7,.71428573,35117,0,12.981028,0
0,1,240,100,100,0,5,0,1,8,.625,35117,0,12.981028,0
0,1,240,100,100,1,4,0,1,5,.80000001,40475,0,13.815832,0
0,1,240,100,100,1,6,0,1,6,1,41070,0,15.095556,0
0,1,240,200,200,1,2,0,1,7,.2857143,32892,0,13.995571,0
0,1,241,18,25,0,15,1,0,22,.68181819,66342,0,16.396664,0
0,1,241,25,30,2,9,1,0,4,2.25,48007,0,14.151762,0
0,1,242,26,50,0,8,1,0,14,.5714286,39454,0,13.055983,0
0,1,243,15,15,0,49,1,0,24,2.0416667,55685,0,14.759536,0
0,1,243,15,15,1,49,1,0,23,2.1304348,55685,0,14.759536,0
0,1,243,20,43,0,19,1,0,4,4.75,69350,0,13.345234,0
0,1,243,50,50,1,5,1,0,5,1,45769,0,15.970483,0
0,1,245,10,25,1,19,1,0,28,.6785714,77313,0,16.014498,0
0,1,245,15,30,1,11,1,0,16,.6875,37235,0,13.552224,0
0,1,245,20,20,2,15,1,0,10,1.5,18071,0,12.097124,0
0,1,245,20,25,1,11,1,0,15,.73333335,51418,0,16.391912,0
0,1,245,25,25,1,10,1,0,8,1.25,69889,0,17.13802,0
0,1,245,25,50,0,8,1,0,15,.53333336,67617,0,14.245785,0
0,1,245,50,50,0,9,1,0,16,.5625,63066,0,14.222867,0
0,1,245,50,60,2,7,1,0,9,.77777779,76838,0,14.460477,0
0,1,245,100,100,0,3,0,1,6,.5,49733,0,15.480863,0
0,1,248,80,84,0,4,1,0,5,.80000001,55938,0,15.605762,0
0,1,250,10,10,0,28,1,0,23,1.2173913,39839,0,17.360279,0
0,1,250,20,50,1,10,1,0,18,.55555558,30117,0,12.837644,0
0,1,250,25,25,0,10,1,0,11,.90909094,28676,0,11.012566,0
0,1,250,25,25,0,10,1,0,12,.83333331,40330,0,14.378837,0
0,1,250,25,25,0,10,1,0,12,.83333331,53565,0,14.819502,0
0,1,250,25,25,1,10,1,0,9,1.1111112,52912,0,14.814387,0
0,1,250,25,25,3,10,1,0,6,1.6666666,63996,0,15.293253,0
0,1,250,25,100,0,5,1,0,16,.3125,47970,0,15.382994,0
0,1,250,25,100,1,5,1,0,15,.33333334,47970,0,15.382994,0
0,1,250,25,100,1,6,1,0,5,1.2,31359,0,11.497467,0
0,1,250,30,40,0,8,1,0,13,.61538464,42237,0,15.06275,0
0,1,250,30,50,5,6,1,0,11,.54545456,27036,0,15.362848,0
0,1,250,50,50,0,5,1,0,4,1.25,52864,0,14.395976,0
0,1,250,50,50,0,5,1,0,5,1,82869,0,15.835318,0
0,1,250,50,50,0,5,1,0,6,.83333331,51206,0,15.529393,0
0,1,250,50,50,0,5,1,0,7,.71428573,0,1,0,1
0,1,250,50,50,0,5,1,0,8,.625,30098,0,12.987864,0
0,1,250,50,50,0,5,1,0,8,.625,49550,0,13.939757,0
0,1,250,50,50,0,5,1,0,8,.625,84191,0,15.850155,0
0,1,250,50,50,0,6,1,0,16,.375,51896,0,14.681048,0
0,1,250,50,50,1,5,1,0,6,.83333331,49754,0,14.013483,0
0,1,250,50,50,1,5,1,0,7,.71428573,84191,0,15.850155,0
0,1,250,50,50,1,5,1,0,8,.625,40251,0,15.996731,0
0,1,250,50,50,1,5,1,0,9,.55555558,29651,0,12.36142,0
0,1,250,50,50,1,5,1,0,10,.5,56381,0,15.06925,0
0,1,250,50,50,2,9,1,0,4,2.25,69835,0,14.006951,0
0,1,250,50,50,3,5,1,0,4,1.25,86632,0,15.109963,0
0,1,250,50,100,0,4,1,0,2,2,67206,0,15.877508,0
0,1,250,50,100,0,4,1,0,8,.5,83081,0,16.43392,0
0,1,250,50,100,1,3,1,0,2,1.5,55208,0,14.79814,0
0,1,250,50,100,1,4,1,0,4,1,37634,0,16.119038,0
0,1,250,50,100,1,4,1,0,7,.5714286,38151,0,12.558402,0
0,1,250,50,100,2,4,1,0,3,1.3333334,47188,0,13.211934,0
0,1,250,50,200,0,2,1,0,3,.66666669,63611,0,14.219697,0
0,1,250,50,200,2,2,1,0,2,1,76627,0,16.263517,0
0,1,250,100,100,0,3,0,1,3,1,43938,0,14.240147,0
0,1,250,100,100,0,4,0,1,6,.66666669,29816,0,13.356905,0
0,1,250,100,100,0,4,0,1,6,.66666669,41450,0,14.836852,0
0,1,250,100,100,1,3,0,1,3,1,31501,0,12.293258,0
0,1,250,100,100,1,3,0,1,6,.5,27449,0,12.849918,0
0,1,250,100,100,1,3,0,1,6,.5,60494,0,15.460802,0
0,1,250,100,100,1,4,0,1,4,1,0,1,0,1
0,1,250,100,100,1,4,0,1,13,.30769232,44382,0,16.064608,0
0,1,250,100,100,2,3,0,1,3,1,49733,0,15.480863,0
0,1,250,150,150,0,2,0,1,5,.40000001,154817,0,17.022171,0
0,1,250,150,150,0,2,0,1,6,.33333334,200001,0,17.123844,0
0,1,250,150,150,1,2,0,1,3,.66666669,0,1,0,1
0,1,250,250,250,0,1,0,1,2,.5,53848,0,15.744541,0
0,1,250,250,250,0,1,0,1,3,.33333334,26083,0,12.789907,0
0,1,250,250,250,0,1,0,1,4,.25,40605,0,13.236519,0
0,1,250,250,250,0,1,0,1,4,.25,53879,0,16.410118,0
0,1,250,250,250,0,1,0,1,4,.25,84385,0,15.668517,0
0,1,250,250,250,0,1,0,1,4,.25,114164,0,16.534388,0
0,1,250,250,250,1,1,0,1,1,1,53848,0,15.744541,0
0,1,250,250,250,1,1,0,1,1,1,65327,0,14.44886,0
0,1,250,250,250,1,1,0,1,2,.5,55479,0,16.120426,0
0,1,250,250,250,1,1,0,1,2,.5,73070,0,14.64871,0
0,1,251,10,26,4,21,1,0,4,5.25,31661,0,13.84928,0
0,1,251,20,21,2,14,1,0,4,3.5,0,1,0,1
0,1,251,50,50,1,7,1,0,10,.69999999,82314,0,17.095745,0
0,1,251,50,100,1,4,1,0,5,.80000001,34770,0,12.623848,0
0,1,251,52,52,2,5,1,0,3,1.6666666,38271,0,13.367315,0
0,1,253,10,26,0,38,1,0,24,1.5833334,67152,0,14.856655,0
0,1,253,25,50,1,8,1,0,8,1,56877,0,14.902349,0
0,1,253,100,100,1,5,0,1,5,1,72215,0,16.10383,0
0,1,254,26,26,1,10,1,0,9,1.1111112,25593,0,10.801096,0
0,1,255,10,15,1,25,1,0,26,.96153843,46547,0,13.351613,0
0,1,255,15,15,3,33,1,0,24,1.375,65674,0,14.624804,0
0,1,255,15,25,0,16,1,0,27,.5925926,55692,0,15.082141,0
0,1,255,20,20,1,24,1,0,26,.92307693,32432,0,11.738,0
0,1,255,20,25,1,12,1,0,11,1.0909091,49380,0,14.138613,0
0,1,255,20,30,0,12,1,0,9,1.3333334,42569,0,16.384645,0
0,1,255,20,80,0,10,1,0,17,.58823532,56811,0,13.483888,0
